time in s, LocalHeadX, LocalHeadY, LocalHeadZ,LocalHeadEulerX, LocalHeadEulerY, LocalHeadEulerZ, ControllerX, ControllerY, ControllerZ,ControllerEulerX, ControllerEulerY, ControllerEulerZ,PointerHead1X,PointerHead1Y,PointerHead1Z,PointerHand1X,PointerHand1Y,PointerHand1Z,RemoteHeadX, RemoteHeadY, RemoteHeadZ,RemoteHeadEulerX, RemoteHeadEulerY, RemoteHeadEulerZ, RemoteControllerX, RemoteontrollerY, RemoteControllerZ,ControllerEulerX, RemoteControllerEulerY, RemoteControllerEulerZ,PointerHead2X,PointerHead2Y,PointerHead2Z,PointerHand2X,PointerHand2Y,PointerHand2Z,PointerHeadTilt1X,PointerHeadTilt1Y,PointerHeadTilt1Z,PointerHeadTilt2X,PointerHeadTilt2Y,PointerHeadTilt2Z
9.461,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.468,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.474,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.481,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.488,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.495,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.502,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.508,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.516,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.522,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.529,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.536,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.542,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.549,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.555,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.562,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.570,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.577,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.584,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.590,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.597,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.603,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.610,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.616,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.623,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.630,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.636,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.643,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.650,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.657,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.664,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.671,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.677,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.684,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.691,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.698,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.705,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.712,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.718,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.725,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.732,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.738,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.745,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.752,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.759,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.765,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.772,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.779,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.786,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.793,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.800,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.804,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.810,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.817,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.824,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.831,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.838,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.845,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.853,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.859,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.865,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.872,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.878,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.885,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.892,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.899,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.903,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.910,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.916,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.923,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.929,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.937,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.944,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.951,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.958,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.965,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.972,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
9.978,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
